ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region
"Trump has spent nearly 300 days of his presidency at his golf courses and other properties. Each Secret Service member required to accompany him puts thousands in taxpayer dollars right into Trump’s pockets.

Trump’s frequent trips to his own properties not only pour your hard-earned tax dollars into his hands, but encourage wealthy individuals and foreign governments to visit them too. Ivanka Trump and Jared Kushner’s government positions also encourage influence-buying at the Trump properties they profit from and their businesses. Enough is enough.

Multiple lawsuits have been brought against Trump for violating the Emoluments Clause of the Constitution, which prohibits presidents from using their office to profit from foreign and state governments. Congress must also continue to investigate his violations. Add your name to tell Congress to hold Trump accountable for his corruption.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.125,Colorado,0.125,Massachusetts,0.125,Mississippi,0.125,New York,0.125,Ohio,0.125,South Carolina,0.125,Tennessee,0.125,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trump has spent nearly 300 days of his presidency at his golf courses and other properties. Each Secret Service member required to accompany him puts thousands in taxpayer dollars right into Trump’s pockets.

Trump’s frequent trips to his own properties not only pour your hard-earned tax dollars into his hands, but encourage wealthy individuals and foreign governments to visit them too. Ivanka Trump and Jared Kushner’s government positions also encourage influence-buying at the Trump properties they profit from and their businesses. Enough is enough.

Multiple lawsuits have been brought against Trump for violating the Emoluments Clause of the Constitution, which prohibits presidents from using their office to profit from foreign and state governments. Congress must also continue to investigate his violations. Add your name to tell Congress to hold Trump accountable for his corruption.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.025,Arizona,0.025,Oregon,0.025,Minnesota,0.025,Kentucky,0.025,Idaho,0.025,"Washington, District of Columbia",0.025,Colorado,0.05,Washington,0.025,Texas,0.05,Pennsylvania,0.05,Ohio,0.125,California,0.1,New York,0.025,Nebraska,0.025,Mississippi,0.075,Michigan,0.075,Indiana,0.05,Illinois,0.025,Georgia,0.1,Florida,0.025,Connecticut,0.025,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Multiple lawsuits have been brought against Trump for violating the Constitution. His presidential visits to his own properties have encouraged foreign governments to book stays at his properties as well, funnelling millions of dollars into his pocket. Receiving gifts or bribes from foreign governments is illegal.

Congress must hold Trump accountable for his corruption—from the nepotism of appointing his daughter and son-in-law to government positions, to his foreign entanglements. Tell Congress: No one is above the law, not even the president.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.142857,California,0.142857,Florida,0.285714,Indiana,0.142857,Michigan,0.142857,Oregon,0.142857,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At least 22 foreign powers have spent money at Trump-owned properties to curry favor with the administration. Instead of divesting his business holdings, Trump has retained control of his family company and profited from foreign and domestic government spending at Trump properties. 

Trump and his family are using their government positions to funnel foreign cash into their pockets. It’s unethical, and it’s illegal. Add your name to tell Congress: No one is above the law.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.4,Illinois,0.2,Indiana,0.2,Ohio,0.2,Idaho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At least 22 foreign powers have spent money at Trump-owned properties to curry favor with the administration. Instead of divesting his business holdings, Trump has retained control of his family company and profited from foreign and domestic government spending at Trump properties. 

Trump and his family are using their government positions to funnel foreign cash into their pockets. It’s unethical, and it’s illegal. Add your name to tell Congress: No one is above the law.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.5,California,0.5,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At least 22 foreign powers have spent money at Trump-owned properties to curry favor with the administration. Instead of divesting his business holdings, Trump has retained control of his family company and profited from foreign and domestic government spending at Trump properties. 

Trump and his family are using their government positions to funnel foreign cash into their pockets. It’s unethical, and it’s illegal. Add your name to tell Congress: No one is above the law.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.166667,Arizona,0.166667,Florida,0.166667,Mississippi,0.166667,Pennsylvania,0.166667,West Virginia,0.166667,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trump has spent nearly 300 days of his presidency at his golf courses and other properties. Each Secret Service member required to accompany him puts thousands in taxpayer dollars right into Trump’s pockets.

Trump’s frequent trips to his own properties not only pour your hard-earned tax dollars into his hands, but encourage wealthy individuals and foreign governments to visit them too. Ivanka Trump and Jared Kushner’s government positions also encourage influence-buying at the Trump properties they profit from and their businesses. Enough is enough.

Multiple lawsuits have been brought against Trump for violating the Emoluments Clause of the Constitution, which prohibits presidents from using their office to profit from foreign and state governments. Congress must also continue to investigate his violations. Add your name to tell Congress to hold Trump accountable for his corruption.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.040816,Colorado,0.020408,Oregon,0.040816,Washington,0.020408,Missouri,0.020408,Connecticut,0.020408,California,0.020408,Arizona,0.061224,Virginia,0.020408,Vermont,0.081633,Texas,0.020408,Tennessee,0.040816,Pennsylvania,0.040816,Oklahoma,0.081633,Florida,0.102041,Ohio,0.020408,North Dakota,0.061224,New York,0.020408,Nebraska,0.040816,Minnesota,0.061224,Michigan,0.020408,Kentucky,0.040816,Iowa,0.020408,Indiana,0.040816,Illinois,0.020408,Georgia,0.020408,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Multiple lawsuits have been brought against Trump for violating the Constitution. His presidential visits to his own properties have encouraged foreign governments to book stays at his properties as well, funnelling millions of dollars into his pocket. Receiving gifts or bribes from foreign governments is illegal.

Congress must hold Trump accountable for his corruption—from the nepotism of appointing his daughter and son-in-law to government positions, to his foreign entanglements. Tell Congress: No one is above the law, not even the president.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.038462,Arkansas,0.038462,Nebraska,0.076923,Texas,0.076923,Pennsylvania,0.038462,Oregon,0.115385,Ohio,0.076923,North Carolina,0.038462,New York,0.076923,Minnesota,0.038462,Colorado,0.038462,Michigan,0.038462,Massachusetts,0.038462,Louisiana,0.038462,Iowa,0.076923,Illinois,0.038462,Hawaii,0.076923,Florida,0.038462,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Multiple lawsuits have been brought against Trump for violating the Constitution. His presidential visits to his own properties have encouraged foreign governments to book stays at his properties as well, funnelling millions of dollars into his pocket. Receiving gifts or bribes from foreign governments is illegal.

Congress must hold Trump accountable for his corruption—from the nepotism of appointing his daughter and son-in-law to government positions, to his foreign entanglements. Tell Congress: No one is above the law, not even the president.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.2,Oklahoma,0.2,Texas,0.4,Illinois,0.2,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Multiple lawsuits have been brought against Trump for violating the Constitution. His presidential visits to his own properties have encouraged foreign governments to book stays at his properties as well, funnelling millions of dollars into his pocket. Receiving gifts or bribes from foreign governments is illegal.

Congress must hold Trump accountable for his corruption—from the nepotism of appointing his daughter and son-in-law to government positions, to his foreign entanglements. Tell Congress: No one is above the law, not even the president.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.02,Alabama,0.02,Ohio,0.02,North Carolina,0.02,New Jersey,0.02,Nevada,0.02,Louisiana,0.02,Iowa,0.02,Arkansas,0.06,Washington,0.1,Texas,0.02,South Carolina,0.02,New York,0.04,Arizona,0.08,Missouri,0.02,Mississippi,0.06,Michigan,0.02,Maryland,0.02,Indiana,0.06,Illinois,0.02,Idaho,0.1,Florida,0.04,Colorado,0.16,California,0.02,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Multiple lawsuits have been brought against Trump for violating the Constitution. His presidential visits to his own properties have encouraged foreign governments to book stays at his properties as well, funnelling millions of dollars into his pocket. Receiving gifts or bribes from foreign governments is illegal.

Congress must hold Trump accountable for his corruption—from the nepotism of appointing his daughter and son-in-law to government positions, to his foreign entanglements. Tell Congress: No one is above the law, not even the president.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.043478,Arizona,0.043478,California,0.086957,Florida,0.086957,Georgia,0.043478,Illinois,0.086957,Indiana,0.043478,Kansas,0.086957,Missouri,0.043478,Ohio,0.086957,Oregon,0.043478,South Dakota,0.043478,Tennessee,0.173913,Texas,0.043478,Connecticut,0.043478,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At least 22 foreign powers have spent money at Trump-owned properties to curry favor with the administration. Instead of divesting his business holdings, Trump has retained control of his family company and profited from foreign and domestic government spending at Trump properties. 

Trump and his family are using their government positions to funnel foreign cash into their pockets. It’s unethical, and it’s illegal. Add your name to tell Congress: No one is above the law.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.018182,Arizona,0.036364,New Jersey,0.018182,Tennessee,0.018182,Missouri,0.018182,Kentucky,0.036364,Colorado,0.036364,Wisconsin,0.090909,Texas,0.018182,Rhode Island,0.036364,Pennsylvania,0.090909,New York,0.036364,New Hampshire,0.018182,Arkansas,0.036364,Minnesota,0.054545,Michigan,0.018182,Massachusetts,0.018182,Indiana,0.072727,Illinois,0.018182,Georgia,0.109091,Florida,0.018182,Delaware,0.145455,California,0.036364,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At least 22 foreign powers have spent money at Trump-owned properties to curry favor with the administration. Instead of divesting his business holdings, Trump has retained control of his family company and profited from foreign and domestic government spending at Trump properties. 

Trump and his family are using their government positions to funnel foreign cash into their pockets. It’s unethical, and it’s illegal. Add your name to tell Congress: No one is above the law.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.013158,Arizona,0.039474,Oklahoma,0.013158,Maine,0.013158,Louisiana,0.013158,Kentucky,0.013158,Alabama,0.013158,Wyoming,0.026316,Wisconsin,0.013158,West Virginia,0.013158,Washington,0.026316,Virginia,0.039474,Utah,0.052632,Texas,0.013158,Tennessee,0.052632,Pennsylvania,0.013158,Oregon,0.065789,Ohio,0.065789,California,0.026316,North Dakota,0.026316,North Carolina,0.052632,New York,0.026316,New Mexico,0.026316,Nevada,0.052632,Missouri,0.013158,Minnesota,0.092105,Michigan,0.013158,Maryland,0.013158,Iowa,0.039474,Indiana,0.026316,Illinois,0.013158,Georgia,0.065789,Florida,0.013158,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At least 22 foreign powers have spent money at Trump-owned properties to curry favor with the administration. Instead of divesting his business holdings, Trump has retained control of his family company and profited from foreign and domestic government spending at Trump properties. 

Trump and his family are using their government positions to funnel foreign cash into their pockets. It’s unethical, and it’s illegal. Add your name to tell Congress: No one is above the law.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.1,Florida,0.1,Hawaii,0.1,Idaho,0.1,Missouri,0.1,Pennsylvania,0.1,Tennessee,0.1,California,0.1,Michigan,0.1,Oregon,0.1,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trump has spent nearly 300 days of his presidency at his golf courses and other properties. Each Secret Service member required to accompany him puts thousands in taxpayer dollars right into Trump’s pockets.

Trump’s frequent trips to his own properties not only pour your hard-earned tax dollars into his hands, but encourage wealthy individuals and foreign governments to visit them too. Ivanka Trump and Jared Kushner’s government positions also encourage influence-buying at the Trump properties they profit from and their businesses. Enough is enough.

Multiple lawsuits have been brought against Trump for violating the Emoluments Clause of the Constitution, which prohibits presidents from using their office to profit from foreign and state governments. Congress must also continue to investigate his violations. Add your name to tell Congress to hold Trump accountable for his corruption.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.037037,Arizona,0.037037,Montana,0.037037,Wisconsin,0.037037,West Virginia,0.055556,Washington,0.111111,Texas,0.037037,Tennessee,0.018519,Pennsylvania,0.055556,Ohio,0.092593,New York,0.037037,Michigan,0.018519,Arkansas,0.018519,Massachusetts,0.018519,Kentucky,0.018519,Kansas,0.037037,Iowa,0.055556,Indiana,0.018519,Illinois,0.12963,Florida,0.018519,"Washington, District of Columbia",0.092593,California,0.018519,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Multiple lawsuits have been brought against Trump for violating the Constitution. His presidential visits to his own properties have encouraged foreign governments to book stays at his properties as well, funnelling millions of dollars into his pocket. Receiving gifts or bribes from foreign governments is illegal.

Congress must hold Trump accountable for his corruption—from the nepotism of appointing his daughter and son-in-law to government positions, to his foreign entanglements. Tell Congress: No one is above the law, not even the president.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.055556,Maine,0.055556,Massachusetts,0.055556,Nebraska,0.055556,New Mexico,0.055556,Oklahoma,0.166667,South Carolina,0.055556,Texas,0.055556,West Virginia,0.055556,Wisconsin,0.055556,Arizona,0.055556,California,0.055556,Missouri,0.055556,New York,0.055556,North Carolina,0.055556,Ohio,0.055556,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At least 22 foreign powers have spent money at Trump-owned properties to curry favor with the administration. Instead of divesting his business holdings, Trump has retained control of his family company and profited from foreign and domestic government spending at Trump properties. 

Trump and his family are using their government positions to funnel foreign cash into their pockets. It’s unethical, and it’s illegal. Add your name to tell Congress: No one is above the law.",2019-08-22T15:23:24+0000,Stand Up America,0,99,0,999,0.068966,Alabama,0.034483,Texas,0.034483,Oregon,0.034483,Missouri,0.034483,Michigan,0.034483,Georgia,0.034483,Washington,0.034483,Virginia,0.068966,New Hampshire,0.034483,Alaska,0.034483,Minnesota,0.068966,Indiana,0.068966,Illinois,0.068966,Florida,0.034483,Connecticut,0.275862,California,0.034483,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Starting the night of August 22, one westbound lane on State Route 60 will be closed for six months in Riverside County’s Badlands area. 

To prepare for this lane closure, crews will conduct full closures of westbound Route 60 on two nights -- August 22 and August 23 from 8 p.m. to 5 a.m.

The project is widening 4.5 miles of Route 60 to improve safety and traffic flow for commuters, trucks, and travelers to and from desert resorts. 

Learn more: https://bit.ly/2Hb5lB5
.
.
.
Caltrans District 8
Riverside County Transportation Department 
City of Banning 
City of Calimesa 
City of San Jacinto - City Government 
The City of Moreno Valley
City of Beaumont, CA - City Hall
RCTC 
Banning Chamber of Commerce
Beaumont Chamber of Commerce
Moreno Valley Chamber of Commerce 
California Trucking Association
CHP – San Gorgonio Pass
San Jacinto Chamber of Commerce
Hemet San Jacinto Chamber of Commerce
Coachella Valley Association of Governments-CVAG
Coachella Valley Economic Partnership
Palm Springs Chamber of Commerce
SunLine Transit Agency
Riverside Transit Agency
Morongo Band of Mission Indians
Morongo
Supervisor Chuck Washington
Supervisor V. Manuel Perez
Assemblyman Chad Mayes
Mike Morrell
Congressman Raul Ruiz, MD
Congressman Mark Takano
Assemblymember Jose Medina
Senator Jeff Stone",2019-08-22T15:09:28+0000,Riverside County Transportation Commission,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
