ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:12:23+0000,Libertee Shop,0,99,0,999,0.026114,Alabama,0.003072,Rhode Island,0.024578,New Jersey,0.00768,New Mexico,0.046083,New York,0.046083,North Carolina,0.001536,North Dakota,0.067588,Ohio,0.013825,Oklahoma,0.001536,Oregon,0.0553,Pennsylvania,0.018433,South Carolina,0.019969,Nebraska,0.006144,South Dakota,0.041475,Tennessee,0.079877,Texas,0.006144,Utah,0.003072,Vermont,0.024578,Virginia,0.00768,Washington,0.015361,West Virginia,0.030722,Wisconsin,0.00768,New Hampshire,0.006144,Montana,0.003072,Alaska,0.023041,Illinois,0.00768,Arizona,0.019969,Arkansas,0.004608,California,0.009217,Colorado,0.004608,Connecticut,0.004608,Delaware,0.043011,Florida,0.036866,Georgia,0.004608,Idaho,0.02765,Indiana,0.047619,Missouri,0.029186,Iowa,0.010753,Kansas,0.023041,Kentucky,0.015361,Louisiana,0.004608,Maine,0.018433,Maryland,0.023041,Massachusetts,0.038402,Michigan,0.019969,Minnesota,0.018433,Mississippi,0.001536,Wyoming,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:12:23+0000,Libertee Shop,0,99,0,999,0.031884,Alabama,0.049275,Pennsylvania,0.028986,New Jersey,0.002899,New Mexico,0.052174,New York,0.028986,North Carolina,0.014493,North Dakota,0.055072,Ohio,0.023188,Oklahoma,0.005797,Oregon,0.008696,South Carolina,0.023188,Nebraska,0.011594,South Dakota,0.031884,Tennessee,0.055072,Texas,0.008696,Utah,0.005797,Vermont,0.026087,Virginia,0.008696,Washington,0.011594,West Virginia,0.017391,Wisconsin,0.011594,New Hampshire,0.002899,Montana,0.005797,Arizona,0.055072,Indiana,0.002899,Arkansas,0.011594,California,0.011594,Colorado,0.011594,Connecticut,0.002899,Delaware,0.046377,Florida,0.031884,Georgia,0.005797,Idaho,0.02029,Illinois,0.037681,Iowa,0.031884,Missouri,0.014493,Kansas,0.02029,Kentucky,0.02029,Louisiana,0.008696,Maine,0.02029,Maryland,0.026087,Massachusetts,0.055072,Michigan,0.031884,Minnesota,0.008696,Mississippi,0.002899,Wyoming,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:12:23+0000,Libertee Shop,0,99,1000,4999,0.037397,Alabama,0.038478,Pennsylvania,0.004756,Nevada,0.003026,New Hampshire,0.01578,New Jersey,0.004107,New Mexico,0.036316,New York,0.04064,North Carolina,0.004972,North Dakota,0.057069,Ohio,0.025292,Oklahoma,0.009944,Oregon,0.001297,Rhode Island,0.003243,Montana,0.025724,South Carolina,0.003243,South Dakota,0.033939,Tennessee,0.105058,Texas,0.00735,Utah,0.001081,Vermont,0.029615,Virginia,0.009511,Washington,0.0147,West Virginia,0.015132,Wisconsin,0.009944,Nebraska,0.036749,Missouri,0.001081,Alaska,0.005404,Idaho,0.01578,Arizona,0.019023,Arkansas,0.023346,California,0.010376,Colorado,0.006053,Connecticut,0.003026,Delaware,0.000432,"Washington, District of Columbia",0.063338,Florida,0.041288,Georgia,0.001729,Hawaii,0.031777,Illinois,0.021617,Mississippi,0.029615,Indiana,0.016861,Iowa,0.01297,Kansas,0.025076,Kentucky,0.027237,Louisiana,0.004107,Maine,0.010376,Maryland,0.008647,Massachusetts,0.02767,Michigan,0.014916,Minnesota,0.003891,Wyoming,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:12:23+0000,Libertee Shop,0,99,0,999,0.02008,Alabama,0.062249,Pennsylvania,0.018072,New Jersey,0.004016,New Mexico,0.026104,New York,0.040161,North Carolina,0.006024,North Dakota,0.062249,Ohio,0.008032,Oklahoma,0.01004,Oregon,0.002008,Rhode Island,0.006024,Nevada,0.036145,South Carolina,0.028112,Tennessee,0.088353,Texas,0.018072,Utah,0.004016,Vermont,0.02008,Virginia,0.004016,Washington,0.014056,West Virginia,0.022088,Wisconsin,0.004016,New Hampshire,0.008032,Nebraska,0.008032,Arizona,0.040161,Iowa,0.016064,Arkansas,0.008032,California,0.018072,Colorado,0.016064,Connecticut,0.046185,Florida,0.046185,Georgia,0.002008,Idaho,0.026104,Illinois,0.024096,Indiana,0.014056,Kansas,0.002008,Montana,0.026104,Kentucky,0.028112,Louisiana,0.008032,Maine,0.01004,Maryland,0.018072,Massachusetts,0.068273,Michigan,0.03012,Minnesota,0.012048,Mississippi,0.016064,Missouri,0.004016,Wyoming,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:12:23+0000,Libertee Shop,0,99,0,999,0.029499,Alabama,0.00295,Oregon,0.00885,New Hampshire,0.035398,New Jersey,0.00295,New Mexico,0.026549,New York,0.064897,North Carolina,0.00295,North Dakota,0.085546,Ohio,0.014749,Oklahoma,0.047198,Pennsylvania,0.011799,Nebraska,0.00295,Rhode Island,0.026549,South Carolina,0.00295,South Dakota,0.038348,Tennessee,0.082596,Texas,0.00295,Utah,0.00295,Vermont,0.029499,Virginia,0.011799,West Virginia,0.00295,Nevada,0.00295,Montana,0.0059,Arizona,0.032448,Indiana,0.00885,Arkansas,0.011799,California,0.0059,Colorado,0.00295,Connecticut,0.00885,Delaware,0.073746,Florida,0.044248,Georgia,0.00295,Idaho,0.017699,Illinois,0.017699,Iowa,0.032448,Missouri,0.020649,Kansas,0.032448,Kentucky,0.020649,Louisiana,0.0059,Maine,0.011799,Maryland,0.011799,Massachusetts,0.041298,Michigan,0.020649,Minnesota,0.023599,Mississippi,0.0059,Wisconsin,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:12:23+0000,Libertee Shop,0,99,1000,4999,0.033773,Alabama,0.046196,Pennsylvania,0.004658,Nevada,0.006599,New Hampshire,0.020963,New Jersey,0.003882,New Mexico,0.041537,New York,0.029503,North Carolina,0.005823,North Dakota,0.04736,Ohio,0.02368,Oklahoma,0.00854,Oregon,0.001165,Rhode Island,0.00427,Montana,0.023292,South Carolina,0.006599,South Dakota,0.020575,Tennessee,0.093556,Texas,0.012034,Utah,0.001941,Vermont,0.029503,Virginia,0.011258,Washington,0.011646,West Virginia,0.023292,Wisconsin,0.014752,Nebraska,0.027174,Missouri,0.002329,Alaska,0.007764,Idaho,0.013975,Arizona,0.014752,Arkansas,0.025621,California,0.017857,Colorado,0.011258,Connecticut,0.004658,Delaware,0.000388,"Washington, District of Columbia",0.065217,Florida,0.035714,Georgia,0.001165,Hawaii,0.027174,Illinois,0.017857,Mississippi,0.026786,Indiana,0.03028,Iowa,0.013199,Kansas,0.020963,Kentucky,0.020186,Louisiana,0.005435,Maine,0.013975,Maryland,0.014752,Massachusetts,0.029503,Michigan,0.021739,Minnesota,0.003882,Wyoming,,
"READ AUGUST 22, 2019 EDITION OF CENTRAL CITY NEWS — Click here to read online version of print edition: http://centralcitynews.us/wp-content/uploads/2019/08/Central-City-News-8-22-19-.pdf — TOP NEWS STORIES: • Campaign 2019 Is Underway: Qualifying Complete for Oct. 12 Election • Incumbents in Parishwide Races Face Challengers • Did You Louisiana  Has Two Elections? • Central Vote Early Project • Exclusive Photos of Qualifying by Sheriff Sid Gautreaux, Assessor Brian Wilson • Clerk of Court Doug Wellborn • Coroner Dr. Beau Clark • North Parish District Judge Candidates Beau Brock and Tarvald Smith and Candidates Ron Johnson and Trae Welch • Sheriff Sid Gautreaux Reminisces about His Early Days in Law Enforcement as a Sheriff's Deputy and Police Chief • Video of Sid Gautreaux Interview • Chamber of Commerce of East Baton Rouge Parish Recommends Priorities for Next Mayor-President and Metro Council Members • Central School Principals Created a Colorful Music Video • Central City News Wins 1st Place Awards
from Louisiana Press Association in 19 Categories • Central City News Recognized as Best for Community Service, News, Social Media • Central Police Reserves Complete Sheriff's Reserve Academy • Isaiah Andries Becomes Eagle Scout • Letter to the Editor Commends Central City News for Role in Incorporation of Central and Success of Central Community School System • Central High Volleyball Schedule • Central High Cross Country Schedule • Maranto's Celebrate 50 Years • Ava Rae Holloway Born July 29 • Boy Scout Troop 322 of St. Alphonsus Looking for former Eagle Scouts, Scoutmasters • Earl and Roxanne Atkinson Celebrate 50th Anniversary • Peevy's Celebrate 60 Years • Central Kids Perform at Highest Level on LEAP Tests • Annual Central Schools Convocation • 1st Annual Wildcat Football Kick Off • First Day of School Excitement and Jitters at Tanglewood Elementary • Central High Wildcat Football Team in District 4-5A under Sid Edwards • 

The Central City News provides award-winning coverage of the City of Central. It is published by Community Press, LLC, which also publishes the Capital City News covering South Baton Rouge and the Istrouma Journal covering North Baton Rouge. The searchable archives of the Central City News are found at www.centralcitynews.net.

Next publication dates:
• Thursday, Sept. 12 - Football Edition
• Thursday, Oct. 3
• Thursday, Nov. 7
• Thursday, Nov. 28 - Christmas Parade
• Thursday, Dec. 12 - Christmas in Central

For more photos, go to www.CentralCityNews.SmugMug.com.
The Central City News dand the Capital City News have been the winners of the General Excellence Award as the outstanding community newspaper in Louisiana for six of the last eight years from Louisiana Press Association.
Twice winner of the Freedom of Information Award, the highest award given by the Louisiana Press Association. 1st Place for Best Investigative Reporting, Best News Story, Best News Photo, Best Regular Column, Best Graphic Design, Louisiana Press Association. 3rd Place in Nation for General Excellence, National Newspaper Association.
We aim to build stronger communities and provide the information you need to make decisions as a citizen. Your ideas and suggestions would be appreciated!

• Community Press, LLC creates Specialty Publications for government, business, organizations, and political candidates. For information, call 225-921-1433.

• Community Press, LLC broadcasts Central High sports 

LIVE at Central City News on Facebook. It broadcasts Woodlawn High football LIVE at St. George Leader on Facebook. It airs Istrouma High sport at Istrouma Journal on Facebook. It broadcasts 40 Baton Rouge Community College intercollegiate basketball, women's basketball, baseball, and softball games LIVE at Capital City News on Facebook.

• Central City News, Capital City News, and Istrouma Journal are now accepting newspaper inserts. For information, call 225-921-1433

• To reach the office or place a display or classified ad, call 225-261-5055.

• Visit our websites: www.CentralCityNews.us (website for Central City News), www.CapitalCityNews.us (website for Capital City News), www.IstroumaJournal.com, (website for Istrouma Journal), www.centralcitynews.net (archives of Central City News, Capital City News, and Istrouma Journal), and www.CityofCentral.com (information about Central).

• On Facebook, “Like” Capital City News, Central City News, Istrouma Journal, St. George Leader, Capital Republican (Republican and conservative news in Baton Rouge area), Chamber of Commerce of East Baton Rouge Parish, and Liberty Today (our national conservative news site).

• To reach the editor, Woody Jenkins, email him at woodyjenkins@hotmail.com",2019-08-22T07:50:35+0000,"Community Press, LLC",100,499,10000,49999,0.0001,Alabama,0.0001,Arkansas,0.9997,Louisiana,0.0001,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREAKING: NYPD fires the cop whose choke contributed to the death of Eric Garner......in 2014.,2019-08-22T06:35:08+0000,The Liberty Block,0,99,0,999,0.034884,Alabama,0.015988,Oregon,0.017442,Nevada,0.005814,New Hampshire,0.017442,New Jersey,0.013081,New Mexico,0.020349,New York,0.026163,North Carolina,0.00436,North Dakota,0.045058,Ohio,0.014535,Oklahoma,0.034884,Pennsylvania,0.007267,Montana,0.001453,Rhode Island,0.010174,South Carolina,0.005814,South Dakota,0.023256,Tennessee,0.085756,Texas,0.010174,Utah,0.031977,Virginia,0.02907,Washington,0.00436,West Virginia,0.015988,Wisconsin,0.007267,Nebraska,0.037791,Missouri,0.00436,Alaska,0.002907,Idaho,0.036337,Arizona,0.021802,Arkansas,0.087209,California,0.015988,Colorado,0.002907,Connecticut,0.002907,Delaware,0.001453,"Washington, District of Columbia",0.03343,Florida,0.045058,Georgia,0.005814,Hawaii,0.046512,Illinois,0.015988,Mississippi,0.034884,Indiana,0.010174,Iowa,0.020349,Kansas,0.027616,Kentucky,0.014535,Louisiana,0.002907,Maine,0.001453,Maryland,0.001453,Massachusetts,0.030523,Michigan,0.011628,Minnesota,0.001453,Wyoming,,,,
"Trump Supporter? Get This Trump 2020 Victory Coin For Free (Just Pay Shipping).

Click here: https://americafirstreporting.com/freetrumpcoin

Let's help President Trump win again in 2020!",2019-08-21T21:00:25+0000,The Liberty Telegraph,100,499,1000,4999,0.018409,Alabama,0.003744,Rhode Island,0.024025,New Jersey,0.0078,New Mexico,0.045242,New York,0.033073,North Carolina,0.002808,North Dakota,0.047738,Ohio,0.015601,Oklahoma,0.014977,Oregon,0.041498,Pennsylvania,0.015289,South Carolina,0.011232,Nevada,0.002808,South Dakota,0.022465,Tennessee,0.090796,Texas,0.006864,Utah,0.024649,Virginia,0.017785,Washington,0.010296,West Virginia,0.018721,Wisconsin,0.002184,Wyoming,0.001872,Hawaii,0.00468,New Hampshire,0.007488,Nebraska,0.002184,Alaska,0.029641,Indiana,0.027769,Arizona,0.014665,Arkansas,0.0883,California,0.011232,Colorado,0.005616,Connecticut,0.002496,Delaware,0.079875,Florida,0.026209,Georgia,0.00624,Idaho,0.026521,Illinois,0.014353,Iowa,0.005928,Montana,0.007176,Kansas,0.017785,Kentucky,0.020905,Louisiana,0.009984,Maine,0.013729,Maryland,0.014977,Massachusetts,0.031825,Michigan,0.019657,Minnesota,0.008424,Mississippi,0.021217,Missouri,0.001248,Vermont,,,,
"Trump Supporter? Get This Trump 2020 Victory Coin For Free (Just Pay Shipping).

Click here: https://americafirstreporting.com/freetrumpcoin

Let's help President Trump win again in 2020!",2019-08-21T21:00:25+0000,The Liberty Telegraph,100,499,1000,4999,0.022039,Alabama,0.002066,Rhode Island,0.008609,New Hampshire,0.016529,New Jersey,0.008953,New Mexico,0.038223,New York,0.034091,North Carolina,0.002066,North Dakota,0.049242,Ohio,0.014463,Oklahoma,0.017906,Oregon,0.040634,Pennsylvania,0.017562,South Carolina,0.005854,Nebraska,0.003444,South Dakota,0.026515,Tennessee,0.092631,Texas,0.007576,Utah,0.018251,Virginia,0.024105,Washington,0.006543,West Virginia,0.018595,Wisconsin,0.00241,Wyoming,0.006543,Maine,0.01343,Nevada,0.003788,Montana,0.002755,Alaska,0.00792,Idaho,0.026171,Arizona,0.010675,Arkansas,0.075413,California,0.016529,Colorado,0.004821,Connecticut,0.004821,Delaware,0.001033,"Washington, District of Columbia",0.085055,Florida,0.030647,Georgia,0.002066,Hawaii,0.028237,Illinois,0.024105,Missouri,0.02927,Indiana,0.008264,Iowa,0.014463,Kansas,0.019972,Kentucky,0.01584,Louisiana,0.012741,Maryland,0.012052,Massachusetts,0.033402,Michigan,0.015152,Minnesota,0.013085,Mississippi,0.003444,Vermont,,
"Do you believe the Second Amendment protects all rights? Click in ""Learn More"" to share your thoughts and get a FREE subscription!",2019-08-21T19:30:13+0000,The Patriot Post,0,99,1000,4999,0.030776,Alabama,0.041927,Pennsylvania,0.005352,New Hampshire,0.010259,New Jersey,0.011597,New Mexico,0.040589,New York,0.022748,North Carolina,0.002676,North Dakota,0.049509,Ohio,0.02364,Oklahoma,0.019179,Oregon,0.017395,South Carolina,0.005352,Nebraska,0.005352,South Dakota,0.02364,Tennessee,0.079839,Texas,0.011151,Utah,0.002676,Vermont,0.018733,Virginia,0.03256,Washington,0.013827,West Virginia,0.013827,Wisconsin,0.00446,Wyoming,0.010705,Nevada,0.008475,Montana,0.007583,Alaska,0.033006,Illinois,0.036574,Arizona,0.018287,Arkansas,0.069581,California,0.016949,Colorado,0.004014,Delaware,0.044603,Florida,0.031222,Georgia,0.001338,Hawaii,0.008921,Idaho,0.030776,Indiana,0.036574,Missouri,0.008475,Iowa,0.012489,Kansas,0.02587,Kentucky,0.018287,Louisiana,0.003568,Maine,0.005798,Maryland,0.008921,Massachusetts,0.037913,Michigan,0.015611,Minnesota,0.013381,Mississippi,0.004014,Connecticut,,,,,,
"✋🏻 🛑  👉🏼Sing it people 🎶 “ WE WILL, WE WILL, TRUMP YOU!!”🇱🇷🇱🇷🇱🇷 official 2020 T-Shirt AVAILABLE NOW FREE SHIPPING WITH PRIME ✅",2019-08-21T15:14:36+0000,mk3 for trump 2020,0,99,0,999,0.091418,Alabama,0.173507,Florida,0.119403,Kentucky,0.294776,Ohio,0.026119,South Dakota,0.235075,Texas,0.046642,Utah,0.01306,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Our politicians are worthless. 

Most news media is against us. 

While we, the Freedom Lovers of Tioga County PA, are in the majoriy, our local institutions are NOT protecting our liberty and many do not respect the Bill of Rights. The freedom takers have too much influence despite their small numbers!

Too many people in positions of authority and leadership would not, could not, take and keep a simple pledge to uphold the Bill of Rights!

Many major businesses and other entities dance to the tune of the freedom takers. They don't want to support us. They want us to patronize them and keep our traps shut.

In their arrogance, they assume their freedom-taking ideas are somehow beyond criticism and our long-held moral and other convictions are deplorable! We voted for a President who would clean out DC, but it our responsibility to clean out the mini-swamp of freedom takers within Tioga County!

The other side wants us silent and shamed, afraid to even wear a MAGA hat or proclaim our deeply held beliefs, for fear we will be blacklisted by people and institutions in this very county where over 2/3rd of us voted against the very agenda these people espouse freely and openly while they shun and shame us and call us names!

We are done with that. We are done listening and having one-sided ""discussions"" that question our very right to exist as a free and sovereign people!

Are you comfortable in every business in this county telling them your true beliefs? Are the leading instutions, like our County Government, willing to declare this a Freedon Sanctuary and are they willing to defy any Red Flag laws meant to deny us our most sacred rights? 

If this County and its institutions REFLECTED our SUPER MAJORITY CONSENSUS things would be MUCH BETTER! 

NO DOUBT we would have more freedom and less social problems and far more economic prosperity, which is held back ONLY by freedom takers and their love of regulations, rules, and taxes!

It falls on us to change things. We start with ourselves, we start with mutual support. And it grows from there.

We have to come out of the shadows. We cannot continue to act like cowards and just let a tiny majority run this county into the dirt with their anti-freedom agenda!

We have to stop letting the freedom takers tell us what we can and cannot say.

We have to take this county and every one of our boroughs, townships, and school districts as well as all of our local institutions BACK. 

This is our pledge:

""I (state your full name) do solemnly pledge before God to defend and uphold freedom for all Americans in Tioga County PA, according to the original spirit and intent of the US Bill of Rights, against all hazards, foreign or domestic, all legal and reasonable means, SO HELP ME GOD!""

If this is is your pledge, you are a Freedomist! 

Join us. 

We are going to work together to support one another and promote freedom until we transform Tioga County into a FREEDOM SANCTUARY where the Bill of Rights is respected, upheld, and defended by all local officials and everyone with a badge or who holds a public trust!

First we gather virtually, then in every township and borough, then we act unilaterally within our vast legal means, then we watch the dominoes fall one by one one until this County becomes a freedom sanctuary!

That's the vision. We have nothing to lose by trying and everything to gain. If we do nothing, we not only hazard our freedom but the freedom of future generations!",2019-08-21T14:48:48+0000,Tioga County PA Freedomist Club,0,99,0,999,0.317181,New York,0.682819,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-21T12:20:38+0000,Libertee Shop,0,99,0,999,0.178082,California,0.027397,Wisconsin,0.027397,Pennsylvania,0.013699,Ohio,0.013699,North Dakota,0.013699,New Mexico,0.013699,Montana,0.027397,Massachusetts,0.013699,Maryland,0.013699,Kentucky,0.013699,Indiana,0.027397,Georgia,0.013699,Connecticut,0.013699,Arizona,0.013699,Alabama,0.068493,Washington,0.027397,Colorado,0.013699,Virginia,0.136986,Texas,0.054795,Tennessee,0.027397,Oklahoma,0.013699,North Carolina,0.027397,New York,0.013699,New Jersey,0.041096,Mississippi,0.027397,Minnesota,0.027397,Michigan,0.013699,Iowa,0.041096,Idaho,0.027397,Hawaii,0.013699,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-21T12:20:38+0000,Libertee Shop,0,99,5000,9999,0.000306,Unknown,0.021739,Pennsylvania,0.004746,Nevada,0.006583,New Hampshire,0.01087,New Jersey,0.006277,New Mexico,0.02526,New York,0.033374,North Carolina,0.006124,North Dakota,0.035211,Ohio,0.024495,Oklahoma,0.021586,Oregon,0.001837,Rhode Island,0.011941,Montana,0.014697,South Carolina,0.006124,South Dakota,0.018218,Tennessee,0.102419,Texas,0.022352,Utah,0.001837,Vermont,0.021127,Virginia,0.039039,Washington,0.009492,West Virginia,0.022505,Wisconsin,0.011482,Nebraska,0.022198,Missouri,0.02572,Alabama,0.003521,Hawaii,0.006277,Alaska,0.018065,Arizona,0.020055,Arkansas,0.082976,California,0.025413,Colorado,0.008267,Connecticut,0.000919,Delaware,0.000612,"Washington, District of Columbia",0.038885,Florida,0.030159,Georgia,0.016534,Idaho,0.017912,Mississippi,0.011788,Illinois,0.016381,Indiana,0.013931,Iowa,0.013778,Kansas,0.015003,Kentucky,0.02327,Louisiana,0.005511,Maine,0.010257,Maryland,0.02327,Massachusetts,0.028934,Michigan,0.035517,Minnesota,0.005205,Wyoming
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-21T12:20:38+0000,Libertee Shop,0,99,0,999,0.02,Arizona,0.02,New Mexico,0.02,Wisconsin,0.02,West Virginia,0.04,Washington,0.02,Virginia,0.24,Texas,0.02,Tennessee,0.02,Pennsylvania,0.04,Oregon,0.12,Oklahoma,0.02,Ohio,0.04,Mississippi,0.02,Arkansas,0.04,Minnesota,0.02,Maryland,0.02,Maine,0.02,Indiana,0.02,Illinois,0.02,Idaho,0.02,Georgia,0.02,Florida,0.02,Delaware,0.04,Colorado,0.08,California,0.02,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-21T12:20:38+0000,Libertee Shop,0,99,0,999,0.026515,Alabama,0.003788,Rhode Island,0.022727,New Jersey,0.007576,New Mexico,0.030303,New York,0.026515,North Carolina,0.007576,North Dakota,0.030303,Ohio,0.022727,Oklahoma,0.060606,Oregon,0.026515,Pennsylvania,0.007576,South Carolina,0.003788,Nebraska,0.007576,South Dakota,0.022727,Tennessee,0.128788,Texas,0.015152,Utah,0.003788,Vermont,0.007576,Virginia,0.022727,Washington,0.011364,West Virginia,0.011364,Wisconsin,0.003788,Wyoming,0.003788,New Hampshire,0.007576,Montana,0.011364,Alaska,0.003788,Illinois,0.018939,Arizona,0.003788,Arkansas,0.125,California,0.018939,Colorado,0.011364,Connecticut,0.041667,Florida,0.015152,Georgia,0.003788,Hawaii,0.003788,Idaho,0.022727,Indiana,0.015152,Missouri,0.007576,Iowa,0.015152,Kansas,0.011364,Kentucky,0.022727,Louisiana,0.003788,Maine,0.007576,Maryland,0.011364,Massachusetts,0.034091,Michigan,0.041667,Minnesota,0.022727,Mississippi,0.003788,Nevada,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-21T12:20:38+0000,Libertee Shop,0,99,0,999,0.03202,Alabama,0.033251,Pennsylvania,0.011084,Nevada,0.009852,New Hampshire,0.008621,New Jersey,0.003695,New Mexico,0.020936,New York,0.022167,North Carolina,0.011084,North Dakota,0.038177,Ohio,0.020936,Oklahoma,0.025862,Oregon,0.003695,Rhode Island,0.008621,Montana,0.008621,South Carolina,0.006158,South Dakota,0.018473,Tennessee,0.169951,Texas,0.019704,Utah,0.003695,Vermont,0.017241,Virginia,0.039409,Washington,0.009852,West Virginia,0.014778,Wisconsin,0.006158,Nebraska,0.018473,Missouri,0.007389,Alaska,0.011084,Idaho,0.012315,Arizona,0.013547,Arkansas,0.078818,California,0.019704,Colorado,0.004926,Connecticut,0.001232,Delaware,0.001232,"Washington, District of Columbia",0.034483,Florida,0.025862,Georgia,0.001232,Hawaii,0.01601,Illinois,0.009852,Mississippi,0.020936,Indiana,0.018473,Iowa,0.017241,Kansas,0.01601,Kentucky,0.033251,Louisiana,0.004926,Maine,0.008621,Maryland,0.006158,Massachusetts,0.019704,Michigan,0.028325,Minnesota,0.006158,Wyoming,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-21T12:20:38+0000,Libertee Shop,0,99,0,999,0.022663,Alabama,0.011331,Pennsylvania,0.008499,New Hampshire,0.005666,New Jersey,0.002833,New Mexico,0.025496,New York,0.031161,North Carolina,0.011331,North Dakota,0.016997,Ohio,0.042493,Oklahoma,0.011331,Oregon,0.005666,Rhode Island,0.002833,Nebraska,0.011331,South Carolina,0.014164,South Dakota,0.014164,Tennessee,0.124646,Texas,0.028329,Utah,0.005666,Vermont,0.011331,Virginia,0.048159,Washington,0.008499,West Virginia,0.014164,Wisconsin,0.008499,Nevada,0.002833,Montana,0.005666,Alaska,0.008499,Illinois,0.022663,Arizona,0.022663,Arkansas,0.090652,California,0.025496,Colorado,0.005666,Connecticut,0.002833,"Washington, District of Columbia",0.05949,Florida,0.028329,Georgia,0.002833,Hawaii,0.014164,Idaho,0.016997,Indiana,0.016997,Missouri,0.005666,Iowa,0.014164,Kansas,0.014164,Kentucky,0.028329,Louisiana,0.008499,Maine,0.011331,Maryland,0.025496,Massachusetts,0.025496,Michigan,0.025496,Minnesota,0.01983,Mississippi,0.008499,Wyoming,,,,
