ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"Real quick -- I need $15 to fund my first-ever TV ad and send this racist president an undeniable message:

When you come after my family. When you smear my community. I will always rise to the occasion to shut your toxic rhetoric down.",2019-08-16T17:24:44+0000,Julián for the Future,0,99,0,999,0.001477,Montana,0.028065,North Carolina,0.029542,Massachusetts,0.026588,Michigan,0.017725,Minnesota,0.014771,Missouri,0.004431,Nebraska,0.004431,New Hampshire,0.029542,New Jersey,0.011817,New Mexico,0.069424,New York,0.038405,Ohio,0.002954,Louisiana,0.028065,Oregon,0.038405,Pennsylvania,0.005908,Rhode Island,0.01034,Tennessee,0.001477,Utah,0.007386,Vermont,0.020679,Virginia,0.042836,Washington,0.002954,West Virginia,0.013294,Wisconsin,0.008863,Maine,0.011817,Kentucky,0.008863,Nevada,0.019202,Arizona,0.001477,North Dakota,0.002954,Oklahoma,0.017725,Connecticut,0.004431,Idaho,0.025111,Maryland,0.01034,South Carolina,0.109306,Texas,0.001477,Alabama,0.005908,Alaska,0.004431,Arkansas,0.005908,Kansas,0.141802,California,0.014771,Colorado,0.005908,Delaware,0.005908,"Washington, District of Columbia",0.069424,Florida,0.014771,Georgia,0.001477,Hawaii,0.032496,Illinois,0.011817,Indiana,0.011817,Iowa,0.001477,Wyoming,,,,
"Real quick -- I need $15 to fund my first-ever TV ad and send this racist president an undeniable message:

When you come after my family. When you smear my community. I will always rise to the occasion to shut your toxic rhetoric down.",2019-08-16T16:44:02+0000,Julián for the Future,100,499,1000,4999,0.004619,Alaska,0.026559,North Carolina,0.005389,Hawaii,0.005389,Idaho,0.007313,Kansas,0.011162,Kentucky,0.017706,Maryland,0.022325,Michigan,0.016551,Missouri,0.003079,Montana,0.007313,Nevada,0.00077,North Dakota,0.004619,Delaware,0.02194,Ohio,0.007313,Oklahoma,0.029253,Oregon,0.028099,Pennsylvania,0.004619,Rhode Island,0.010008,South Carolina,0.001155,South Dakota,0.010008,Tennessee,0.005004,Vermont,0.002694,West Virginia,0.015781,Georgia,0.014627,Connecticut,0.006543,"Washington, District of Columbia",0.033102,Massachusetts,0.003849,Louisiana,0.000385,Mississippi,0.02194,Arizona,0.138568,California,0.023095,Colorado,0.061201,Florida,0.044265,Illinois,0.013857,Indiana,0.015012,Iowa,0.004234,Maine,0.020785,Minnesota,0.006543,Arkansas,0.002309,Nebraska,0.008083,New Hampshire,0.025019,New Jersey,0.011547,New Mexico,0.074288,New York,0.112779,Texas,0.005389,Utah,0.020015,Virginia,0.042725,Washington,0.006928,Alabama,0.014242,Wisconsin,,
It’s time for misogynistic and racist Representative Steve King to resign. Sign the petition if you agree!,2019-08-16T15:58:12+0000,NARAL Pro-Choice America,0,99,1000,4999,0.005054,Alabama,0.002166,Rhode Island,0.002888,New Hampshire,0.031769,New Jersey,0.011552,New Mexico,0.075812,New York,0.024549,North Carolina,0.002166,North Dakota,0.046931,Ohio,0.007942,Oklahoma,0.022383,Oregon,0.043321,Pennsylvania,0.01083,South Carolina,0.005054,Nebraska,0.000722,South Dakota,0.011552,Tennessee,0.045487,Texas,0.00361,Utah,0.004332,Vermont,0.022383,Virginia,0.027437,Washington,0.002888,West Virginia,0.018051,Wisconsin,0.002888,Wyoming,0.011552,Nevada,0.00361,Montana,0.00361,Alaska,0.006498,Idaho,0.028881,Arizona,0.00361,Arkansas,0.110469,California,0.022383,Colorado,0.01444,Connecticut,0.005054,Delaware,0.001444,"Washington, District of Columbia",0.100361,Florida,0.022383,Georgia,0.002888,Hawaii,0.044043,Illinois,0.017329,Missouri,0.017329,Indiana,0.006498,Iowa,0.008664,Kansas,0.015884,Kentucky,0.01083,Louisiana,0.006498,Maine,0.013718,Maryland,0.026715,Massachusetts,0.042599,Michigan,0.018051,Minnesota,0.002888,Mississippi
It’s time for misogynistic and racist Representative Steve King to resign. Sign the petition if you agree!,2019-08-16T15:58:10+0000,NARAL Pro-Choice America,0,99,1000,4999,0.006761,Alabama,0.004917,Rhode Island,0.004917,New Hampshire,0.017824,New Jersey,0.012293,New Mexico,0.060234,New York,0.021512,North Carolina,0.000615,North Dakota,0.060848,Ohio,0.004917,Oklahoma,0.023356,Oregon,0.037492,Pennsylvania,0.012907,South Carolina,0.004917,Nebraska,0.003073,South Dakota,0.020897,Tennessee,0.055317,Texas,0.008605,Utah,0.007376,Vermont,0.022741,Virginia,0.028273,Washington,0.006761,West Virginia,0.026429,Wisconsin,0.001844,Wyoming,0.011063,Nevada,0.003688,Montana,0.001844,Alaska,0.039951,Illinois,0.0252,Arizona,0.003688,Arkansas,0.122926,California,0.032575,Colorado,0.011063,Connecticut,0.004302,Delaware,0.08236,Florida,0.011678,Georgia,0.004302,Hawaii,0.003688,Idaho,0.029502,Indiana,0.017824,Missouri,0.008605,Iowa,0.012293,Kansas,0.019053,Kentucky,0.007376,Louisiana,0.004917,Maine,0.015366,Maryland,0.018439,Massachusetts,0.040565,Michigan,0.011063,Minnesota,0.001229,Mississippi,0.000615,"Washington, District of Columbia"
It’s time for misogynistic and racist Representative Steve King to resign. Sign the petition if you agree!,2019-08-16T15:58:06+0000,NARAL Pro-Choice America,0,99,1000,4999,0.009514,Alabama,0.018499,Tennessee,0.097252,New York,0.027484,North Carolina,0.052854,Ohio,0.011628,Oklahoma,0.020613,Oregon,0.051268,Pennsylvania,0.0037,Rhode Island,0.0074,South Carolina,0.002643,South Dakota,0.099894,Texas,0.02907,New Jersey,0.006342,Utah,0.002114,Vermont,0.020085,Virginia,0.02907,Washington,0.008985,Wisconsin,0.001057,Alaska,0.001057,"Washington, District of Columbia",0.001057,Idaho,0.003171,Mississippi,0.001057,Montana,0.0074,New Mexico,0.005285,New Hampshire,0.02537,Arizona,0.026427,Indiana,0.006342,Arkansas,0.100423,California,0.011099,Colorado,0.012156,Connecticut,0.002643,Delaware,0.06871,Florida,0.024841,Georgia,0.001586,Hawaii,0.033298,Illinois,0.005814,Iowa,0.008457,Nevada,0.007928,Kansas,0.013214,Kentucky,0.006871,Louisiana,0.002643,Maine,0.012685,Maryland,0.030127,Massachusetts,0.041226,Michigan,0.011099,Minnesota,0.019556,Missouri,0.005285,Nebraska,0.0037,West Virginia,,,,
It’s time for misogynistic and racist Representative Steve King to resign. Sign the petition if you agree!,2019-08-16T15:58:02+0000,NARAL Pro-Choice America,100,499,5000,9999,0.009917,Alabama,0.045418,Pennsylvania,0.009917,Nevada,0.005553,New Hampshire,0.02618,New Jersey,0.01071,New Mexico,0.06545,New York,0.030742,North Carolina,0.000793,North Dakota,0.041253,Ohio,0.010512,Oklahoma,0.022015,Oregon,0.00357,Rhode Island,0.004562,Montana,0.011702,South Carolina,0.001785,South Dakota,0.016065,Tennessee,0.0595,Texas,0.005157,Utah,0.004958,Vermont,0.019635,Virginia,0.03213,Washington,0.00595,West Virginia,0.015272,Wisconsin,0.004165,Nebraska,0.019437,Missouri,0.001587,Alaska,0.003967,Idaho,0.033915,Arizona,0.005752,Arkansas,0.117414,California,0.0238,Colorado,0.015272,Connecticut,0.002578,Delaware,0.000992,"Washington, District of Columbia",0.090044,Florida,0.018247,Georgia,0.003372,Hawaii,0.040262,Illinois,0.00476,Mississippi,0.020428,Indiana,0.00952,Iowa,0.010313,Kansas,0.014677,Kentucky,0.008727,Louisiana,0.006743,Maine,0.015668,Maryland,0.02142,Massachusetts,0.03451,Michigan,0.012495,Minnesota,0.00119,Wyoming
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-16T06:23:35+0000,MoveOn.org Civic Action,0,99,1000,4999,0.014577,Alabama,0.005831,West Virginia,0.014577,Oregon,0.029155,Pennsylvania,0.002915,Rhode Island,0.016521,South Carolina,0.003887,South Dakota,0.015549,Tennessee,0.120505,Texas,0.006803,Utah,0.002915,Vermont,0.02138,Wisconsin,0.002915,North Dakota,0.000972,Wyoming,0.02138,Missouri,0.065112,New York,0.041788,Ohio,0.022352,Virginia,0.004859,Connecticut,0.034985,Florida,0.031098,Indiana,0.040816,Michigan,0.008746,Nevada,0.011662,Oklahoma,0.030126,North Carolina,0.003887,Alaska,0.045675,Illinois,0.022352,Arizona,0.011662,Arkansas,0.135083,California,0.011662,Colorado,0.001944,Delaware,0.001944,"Washington, District of Columbia",0.022352,Georgia,0.006803,Hawaii,0.002915,Idaho,0.01069,Iowa,0.011662,New Mexico,0.01069,Kansas,0.013605,Kentucky,0.014577,Louisiana,0.001944,Maine,0.015549,Maryland,0.004859,Massachusetts,0.015549,Minnesota,0.007775,Mississippi,0.009718,Nebraska,0.016521,New Jersey,0.029155,Washington,,,,
"Trump Tower, on Fifth Ave. in New York, between 56th and 57th Street, is a tall, glittering symbol of hatred and corruption. 
 
Let’s start dismantling Trump’s racist, corrupt legacy by renaming Trump Tower’s stretch of 5th Ave. after one of our great presidents, Barack Obama. President Obama served two terms scandal-free and saved our economy after the Great Recession. His name inspires all of us. Sign the petition to change Trump Tower’s address to President Barack H. Obama Ave.",2019-08-16T06:23:35+0000,MoveOn.org Civic Action,0,99,0,999,0.01,Alabama,0.002857,Montana,0.015714,Oklahoma,0.01,Oregon,0.017143,South Carolina,0.001429,South Dakota,0.025714,Tennessee,0.012857,Utah,0.025714,Virginia,0.004286,West Virginia,0.024286,Wisconsin,0.005714,Nebraska,0.017143,New Jersey,0.001429,Rhode Island,0.001429,Wyoming,0.131429,California,0.062857,Illinois,0.054286,New York,0.028571,North Carolina,0.031429,Ohio,0.038571,Pennsylvania,0.11,Texas,0.01,New Mexico,0.002857,New Hampshire,0.002857,Alaska,0.005714,Idaho,0.011429,Arizona,0.008571,Arkansas,0.017143,Colorado,0.012857,Connecticut,0.001429,Delaware,0.002857,"Washington, District of Columbia",0.042857,Florida,0.025714,Georgia,0.005714,Hawaii,0.017143,Indiana,0.011429,Nevada,0.014286,Iowa,0.011429,Kansas,0.012857,Kentucky,0.015714,Louisiana,0.015714,Maryland,0.011429,Massachusetts,0.048571,Michigan,0.014286,Minnesota,0.007143,Mississippi,0.017143,Missouri,0.02,Washington,,,,,,
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-16T06:23:35+0000,MoveOn.org Civic Action,0,99,1000,4999,0.014837,Alabama,0.00178,Rhode Island,0.002374,New Hampshire,0.024926,New Jersey,0.008902,New Mexico,0.048665,New York,0.019585,North Carolina,0.00178,North Dakota,0.033234,Ohio,0.011869,Oklahoma,0.014837,Oregon,0.028487,Pennsylvania,0.017211,South Carolina,0.005341,Nebraska,0.005935,South Dakota,0.022552,Tennessee,0.106231,Texas,0.010089,Utah,0.020772,Virginia,0.027893,Washington,0.021958,Wisconsin,0.001187,Wyoming,0.004748,Montana,0.001187,Vermont,0.01365,Nevada,0.023739,Missouri,0.004154,Alaska,0.004154,Idaho,0.0273,Arizona,0.008902,Arkansas,0.123442,California,0.017804,Colorado,0.008902,Connecticut,0.002967,Delaware,0.002374,"Washington, District of Columbia",0.058754,Florida,0.028487,Georgia,0.004154,Hawaii,0.054599,Illinois,0.008902,Mississippi,0.018991,Indiana,0.014243,Iowa,0.017804,Kansas,0.010089,Kentucky,0.017804,Louisiana,0.005341,Maine,0.009496,Maryland,0.007122,Massachusetts,0.034421,Michigan,0.01365,Minnesota,0.002374,West Virginia
"Trump Tower, on Fifth Ave. in New York, between 56th and 57th Street, is a tall, glittering symbol of hatred and corruption. 
 
Let’s start dismantling Trump’s racist, corrupt legacy by renaming Trump Tower’s stretch of 5th Ave. after one of our great presidents, Barack Obama. President Obama served two terms scandal-free and saved our economy after the Great Recession. His name inspires all of us. Sign the petition to change Trump Tower’s address to President Barack H. Obama Ave.",2019-08-16T06:23:35+0000,MoveOn.org Civic Action,0,99,1000,4999,0.001931,Alaska,0.027027,Missouri,0.001931,"Washington, District of Columbia",0.001931,Wyoming,0.022201,Alabama,0.127413,California,0.050193,Florida,0.029923,Georgia,0.065637,Illinois,0.008687,Kentucky,0.03668,Michigan,0.039575,Ohio,0.012548,Wisconsin,0.012548,Oklahoma,0.016409,Oregon,0.02027,Tennessee,0.021236,Washington,0.004826,Massachusetts,0.046332,New York,0.029923,North Carolina,0.024131,Pennsylvania,0.120656,Texas,0.010618,Utah,0.002896,Delaware,0.010618,Virginia,0.022201,Arizona,0.011583,Maryland,0.015444,Arkansas,0.015444,Colorado,0.003861,Connecticut,0.004826,Hawaii,0.006757,Idaho,0.027992,Indiana,0.007722,Iowa,0.017375,Kansas,0.022201,Louisiana,0.000965,Maine,0.02027,Minnesota,0.001931,South Dakota,0.010618,Mississippi,0.003861,Montana,0.006757,Nebraska,0.009653,Nevada,0.001931,New Hampshire,0.013514,New Jersey,0.005792,New Mexico,0.001931,North Dakota,0.003861,Rhode Island,0.012548,South Carolina,0.004826,West Virginia,,
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-16T06:23:35+0000,MoveOn.org Civic Action,0,99,1000,4999,0.010425,Arkansas,0.015013,Oregon,0.015013,Louisiana,0.016681,Maryland,0.007089,Massachusetts,0.030859,Michigan,0.017098,Missouri,0.01543,Nevada,0.002919,New Hampshire,0.016264,New Jersey,0.050042,New York,0.035029,Ohio,0.031276,Pennsylvania,0.010008,Kansas,0.014595,South Carolina,0.004587,South Dakota,0.021268,Tennessee,0.113845,Texas,0.016264,Virginia,0.031693,Washington,0.023353,Wisconsin,0.018766,Minnesota,0.002919,North Dakota,0.00834,Utah,0.014178,Kentucky,0.025438,Indiana,0.003336,"Washington, District of Columbia",0.013344,Oklahoma,0.022936,Georgia,0.005838,Hawaii,0.00417,Idaho,0.013344,Iowa,0.002502,Maine,0.010008,Mississippi,0.002502,Montana,0.006672,Nebraska,0.013344,New Mexico,0.018349,North Carolina,0.002085,Rhode Island,0.043786,Illinois,0.002085,Vermont,0.001251,Wyoming,0.017515,Alabama,0.002502,Alaska,0.027106,Arizona,0.137615,California,0.022102,Colorado,0.006672,Connecticut,0.002085,Delaware,0.045872,Florida,0.004587,West Virginia
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-16T06:23:35+0000,MoveOn.org Civic Action,0,99,5000,9999,0.017297,Alabama,0.038206,Pennsylvania,0.010264,Nevada,0.002661,New Hampshire,0.015396,New Jersey,0.009504,New Mexico,0.053982,New York,0.027751,North Carolina,0.003231,North Dakota,0.0498,Ohio,0.015776,Oklahoma,0.010834,Oregon,0.001711,Rhode Island,0.003231,Montana,0.014826,South Carolina,0.002091,South Dakota,0.02414,Tennessee,0.107964,Texas,0.005892,Utah,0.00095,Vermont,0.021289,Virginia,0.021479,Washington,0.006843,West Virginia,0.020338,Wisconsin,0.007033,Nebraska,0.020338,Missouri,0.002661,Alaska,0.004372,Idaho,0.021479,Arizona,0.010264,Arkansas,0.110435,California,0.022429,Colorado,0.009694,Connecticut,0.002281,Delaware,0.002281,"Washington, District of Columbia",0.054742,Florida,0.025851,Georgia,0.004562,Hawaii,0.047329,Illinois,0.011025,Mississippi,0.026041,Indiana,0.013496,Iowa,0.012165,Kansas,0.013686,Kentucky,0.011595,Louisiana,0.002091,Maine,0.013496,Maryland,0.011595,Massachusetts,0.036115,Michigan,0.015967,Minnesota,0.001521,Wyoming
"Trump Tower, on Fifth Ave. in New York, between 56th and 57th Street, is a tall, glittering symbol of hatred and corruption. 
 
Let’s start dismantling Trump’s racist, corrupt legacy by renaming Trump Tower’s stretch of 5th Ave. after one of our great presidents, Barack Obama. President Obama served two terms scandal-free and saved our economy after the Great Recession. His name inspires all of us. Sign the petition to change Trump Tower’s address to President Barack H. Obama Ave.",2019-08-16T06:23:35+0000,MoveOn.org Civic Action,0,99,1000,4999,0.020352,Alabama,0.011101,Oregon,0.014801,Nevada,0.00185,New Hampshire,0.018501,New Jersey,0.008326,New Mexico,0.045328,New York,0.023127,North Carolina,0.00185,North Dakota,0.030527,Ohio,0.014801,Oklahoma,0.031452,Pennsylvania,0.000925,Montana,0.006475,Rhode Island,0.016651,South Carolina,0.00555,South Dakota,0.030527,Tennessee,0.147086,Texas,0.006475,Utah,0.010176,Virginia,0.022202,Washington,0.00555,West Virginia,0.006475,Nebraska,0.024052,Missouri,0.002775,Alaska,0.00555,Idaho,0.028677,Arizona,0.011101,Arkansas,0.142461,California,0.019426,Colorado,0.00555,Connecticut,0.002775,Delaware,0.035153,Florida,0.017576,Georgia,0.00555,Hawaii,0.049954,Illinois,0.007401,Mississippi,0.012951,Indiana,0.010176,Iowa,0.014801,Kansas,0.010176,Kentucky,0.012951,Louisiana,0.004625,Maine,0.017576,Maryland,0.009251,Massachusetts,0.035153,Michigan,0.011101,Minnesota,0.023127,Wisconsin,,,,,,
"Trump Tower, on Fifth Ave. in New York, between 56th and 57th Street, is a tall, glittering symbol of hatred and corruption. 
 
Let’s start dismantling Trump’s racist, corrupt legacy by renaming Trump Tower’s stretch of 5th Ave. after one of our great presidents, Barack Obama. President Obama served two terms scandal-free and saved our economy after the Great Recession. His name inspires all of us. Sign the petition to change Trump Tower’s address to President Barack H. Obama Ave.",2019-08-16T06:23:35+0000,MoveOn.org Civic Action,0,99,0,999,0.00311,Alaska,0.040435,Pennsylvania,0.010886,Massachusetts,0.029549,Michigan,0.015552,Minnesota,0.006221,Montana,0.017107,New Jersey,0.051322,New York,0.031104,North Carolina,0.045101,Ohio,0.015552,Oklahoma,0.021773,Tennessee,0.015552,Kansas,0.093313,Texas,0.027994,Wisconsin,0.018663,Georgia,0.029549,Indiana,0.013997,Iowa,0.010886,Kentucky,0.012442,Maryland,0.004666,New Hampshire,0.004666,South Dakota,0.006221,Utah,0.010886,Louisiana,0.046656,Illinois,0.012442,Arkansas,0.012442,Oregon,0.001555,"Washington, District of Columbia",0.00311,Hawaii,0.00311,Idaho,0.012442,Mississippi,0.010886,Missouri,0.007776,Nebraska,0.007776,Nevada,0.013997,New Mexico,0.004666,North Dakota,0.004666,Rhode Island,0.057543,Florida,0.010886,South Carolina,0.001555,Vermont,0.018663,Virginia,0.007776,West Virginia,0.017107,Alabama,0.032659,Arizona,0.107309,California,0.029549,Colorado,0.015552,Connecticut,0.00311,Delaware,0.020218,Washington,,,,
"MANY #WHITEPEOPLE WHO ARE #RACIST ARE MISSING A #HUMANITARIAN GENE!
(8 Aug. 2019)

Mail Gifts To:
ATLAH Church
P.O. Box 2423
ATLAH, New York 10027

atlah.org  #TheManningReport

~
""ATLAH: THAT'S WHAT GOD SAID.""",2019-08-16T03:00:03+0000,James David Manning,100,499,50000,99999,0.038298,Alabama,0.040254,Pennsylvania,0.005557,Nevada,0.003756,New Hampshire,0.011492,New Jersey,0.005601,New Mexico,0.032141,New York,0.047234,North Carolina,0.002867,North Dakota,0.05288,Ohio,0.019894,Oklahoma,0.011447,Oregon,0.002245,Rhode Island,0.003779,Montana,0.028007,South Carolina,0.004045,South Dakota,0.03961,Tennessee,0.075107,Texas,0.003912,Utah,0.002023,Vermont,0.026429,Virginia,0.018538,Washington,0.011781,West Virginia,0.016982,Wisconsin,0.008335,Nebraska,0.027718,Missouri,0.003156,Alaska,0.005268,Idaho,0.01527,Arizona,0.023917,Arkansas,0.03752,California,0.00938,Colorado,0.007268,Connecticut,0.002956,Delaware,0.0012,"Washington, District of Columbia",0.047967,Florida,0.046989,Georgia,0.002823,Hawaii,0.034297,Illinois,0.028496,Mississippi,0.029674,Indiana,0.013603,Iowa,0.013448,Kansas,0.030185,Kentucky,0.024873,Louisiana,0.004957,Maine,0.012603,Maryland,0.011047,Massachusetts,0.03652,Michigan,0.014292,Minnesota,0.002356,Wyoming
